Hunter,1,0,0,0,0,110,1,0,0,1
Hunter Exam,1,1,0,0,1,121,2,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
of finding,0,1,0,0,0,121,2,0,2,0
Lucy Heartfilia,1,1,1,0,0,121,2,0,0,1
Natsu Dragneel,1,1,0,0,0,121,2,0,0,1
Erza Scarlet,1,0,0,0,0,121,2,0,0,1
Gray Fullbuster,1,1,0,0,0,121,2,0,0,1
Hiro Mashima,1,1,0,0,0,121,2,0,0,1
Fairy Tail,1,1,0,0,0,121,2,0,0,1
Lucy,1,0,0,0,0,110,1,0,0,1
Magnolia Town,1,0,1,0,0,121,2,0,0,0
Fairy Tail,1,1,0,0,0,121,2,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
faithful dragon-slayer,0,1,0,0,0,121,2,0,2,0
Hitsugi,1,1,0,0,0,121,1,0,0,1
Chaika,1,0,0,0,0,121,1,0,0,1
Emperor Gaz,1,1,0,0,0,121,2,0,0,1
Toru Acura,1,1,1,0,0,121,2,0,0,1
Akari,1,0,0,0,0,121,1,0,0,1
Chaika,1,0,0,0,0,121,1,0,0,1
Akari,1,0,0,0,0,121,1,0,0,1
Chaika,1,0,0,0,0,121,1,0,0,0
Saboteur,1,0,0,0,0,110,1,0,0,0
Gaz Empire,1,1,0,0,0,121,2,0,0,0
his adoptive,0,1,0,0,0,121,2,0,2,0
Demon Queen,1,0,0,1,1,121,2,0,0,1
Demon Queen,1,0,0,1,1,121,2,0,0,1
Demon Queen,1,0,0,1,1,121,2,0,0,1
Demon Realm,1,1,0,0,1,121,2,0,0,0
Southern Nations,1,0,0,0,1,121,2,0,0,0
Central Nations,1,0,0,0,1,121,2,0,0,0
Southern Nations,1,0,0,0,1,121,2,0,0,0
Southern Nations,1,0,0,0,1,121,2,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
explains that,0,1,0,0,0,121,2,0,2,0
Lieutenant Youji Itami,1,1,0,0,0,121,3,0,0,1
Itami,1,1,0,0,0,121,1,0,0,1
Ginza Incident,1,1,1,0,0,121,2,0,0,0
Empire,1,0,0,0,1,110,1,0,0,0
JSDF,0,0,0,0,1,121,1,1,0,0
Empire,1,0,0,0,1,110,1,0,0,0
JSDF,0,0,0,0,1,121,1,1,0,0
MAL,0,1,0,0,0,121,1,1,0,0
begun to,0,1,0,0,0,121,2,0,2,0
Arslan,1,0,0,0,0,121,1,0,0,1
Arslan,1,0,0,0,0,121,1,0,0,1
Arslan,1,0,0,0,0,121,1,0,0,1
Ecbatana,1,1,0,0,0,121,1,0,0,1
Arslan,1,0,0,0,0,121,1,0,0,1
Arslan,1,0,0,0,0,121,1,0,0,1
Arslan,1,0,0,0,0,121,1,0,0,1
King Andragoras III,0,1,0,1,0,121,3,1,0,0
Kingdom,1,0,0,1,1,110,1,0,0,0
Pars,1,0,0,0,1,110,1,0,0,0
Lusitania,1,1,0,0,1,110,1,0,0,0
Pars,1,0,0,0,1,110,1,0,0,0
Ecbatana,1,0,0,0,0,121,1,0,0,0
Lusitania,1,1,0,0,1,110,1,0,0,0
Lusitania,1,1,0,0,1,110,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
war with,0,1,0,0,0,121,2,0,2,0
Kiki,1,0,0,0,0,121,1,0,0,1
Kiki,1,0,0,0,0,121,1,0,0,1
Jiji,1,1,0,0,0,121,1,0,0,1
Kiki,1,0,0,0,0,121,1,0,0,1
Osono,1,1,0,0,0,121,1,0,0,1
Kiki,1,0,0,0,0,121,1,0,0,1
Kiki,1,0,0,0,0,121,1,0,0,1
Kiki,1,0,0,0,0,121,1,0,0,1
Koriko,1,1,0,0,0,121,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
by Rewrite,0,1,0,0,0,121,2,0,1,0
Tenkuu,1,1,0,0,0,121,1,0,0,1
Shiro ,1,1,0,0,0,121,2,0,0,1
Laputa,1,1,0,0,0,110,1,0,0,1
Sheeta,1,0,1,0,0,121,1,0,0,1
Muska,1,1,0,0,0,121,1,0,0,1
Captain Dola,1,1,0,0,0,121,2,0,0,1
Sheeta,1,0,1,0,0,121,1,0,0,1
Sheeta,1,0,1,0,0,121,1,0,0,1
Pazu,1,1,0,0,0,121,1,0,0,1
Sheeta,1,0,1,0,0,121,1,0,0,1
Laputa,1,1,0,0,0,110,1,0,0,0
a passion,0,1,0,0,0,121,2,0,2,0
Senna,1,0,0,0,0,110,1,0,0,1
Ichigo,1,0,0,0,0,121,1,0,0,1
Ganryu,1,1,0,0,0,121,1,0,0,1
Karakura Town,1,1,1,0,0,121,2,0,0,0
Soul Society,1,1,0,0,0,121,2,0,0,0
ANN,0,1,0,0,0,121,1,1,0,0
vacant souls,0,1,0,0,0,121,2,0,2,0
Chronos,1,1,0,0,0,121,1,0,0,1
Saya Minatsuki,1,1,0,0,0,121,2,0,0,1
Saya,1,1,0,0,0,121,1,0,0,1
Train,1,0,0,0,0,110,1,0,0,1
Chronos,1,1,0,0,0,121,1,0,0,1
Diskenth,1,1,0,0,0,121,1,0,0,1
Train,1,0,0,0,0,110,1,0,0,1
Train,1,0,0,0,0,110,1,0,0,1
Train Heartnet,1,1,1,0,0,121,2,0,0,0
Influenced,1,1,1,0,0,118,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
the emissary,0,1,0,0,0,121,2,0,2,0
Bahamut,1,0,0,0,0,121,1,0,0,1
Bahamut,1,0,0,0,0,121,1,0,0,1
Bahamut,1,0,0,0,0,121,1,0,0,1
Favaro Leone,1,1,0,0,0,121,2,0,0,1
Favaro,1,0,0,0,0,121,1,0,0,1
Kaisar Lidfard,1,1,0,0,0,121,2,0,0,1
Favaro,1,0,0,0,0,121,1,0,0,1
Favaro,1,0,0,0,0,121,1,0,0,1
Amira,1,1,0,0,0,121,1,0,0,1
Shingeki,1,1,0,0,0,121,1,0,0,1
Bahamut,1,0,0,0,0,121,1,0,0,1
Genesis,1,1,0,0,0,110,1,0,0,1
Mistarcia,1,1,0,0,0,121,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
remain eternally,0,1,0,0,0,121,2,0,2,0
millennium,0,0,0,0,0,110,1,0,1,1
Tolmekia,1,1,1,0,1,121,1,0,0,1
Tolmekia,1,1,1,0,1,121,1,0,0,1
Earth,1,0,0,0,1,110,1,0,0,0
Earth,1,0,0,0,1,110,1,0,0,0
Valley,1,0,0,0,1,110,1,0,0,0
Valley,1,0,0,0,1,110,1,0,0,0
Tolmekia,1,0,1,0,0,121,1,0,0,0
Valley,1,0,0,0,1,110,1,0,0,0
Valley,1,0,0,0,1,110,1,0,0,0
Valley,1,0,0,0,1,110,1,0,0,0
Earth,1,0,0,0,1,110,1,0,0,0
Valley,1,0,0,0,1,110,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
the Seven,0,1,0,0,0,121,2,0,1,0
Shibusen,1,0,0,0,0,121,1,0,0,1
Shinigami,1,0,0,0,1,121,1,0,0,1
Lord Death,1,1,0,0,0,121,2,0,0,1
Death Scythe,1,0,0,0,0,121,2,0,0,1
Shinigami,1,0,0,0,1,121,1,0,0,1
Death Scythe,1,0,0,0,0,121,2,0,0,1
Eater Evans,1,1,0,0,0,121,2,0,0,1
Demon Scythe,1,0,0,0,0,121,2,0,0,1
Death Scythe,1,0,0,0,0,121,2,0,0,1
Maka Albarn,1,1,0,0,0,121,2,0,0,1
Tsubaki,1,1,0,0,0,121,1,0,0,1
Shinigami,1,0,0,0,1,121,1,0,0,1
Patty,1,0,0,0,0,110,1,0,0,1
Liz,1,1,0,0,0,121,1,0,0,1
Shibusen,1,0,0,0,0,121,1,0,0,1
Death City,1,1,0,0,0,121,2,0,0,0
Demon Weapons,1,1,0,0,0,121,2,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
become a,0,1,0,0,0,121,2,0,2,0
Sousuke,1,0,0,0,0,121,1,0,0,1
Ponyo,1,0,0,0,0,121,1,0,0,1
Sousuke,1,0,0,0,0,121,1,0,0,1
Ponyo,1,0,0,0,0,121,1,0,0,1
Sousuke,1,0,0,0,0,121,1,0,0,1
Ponyo,1,0,0,0,0,121,1,0,0,1
Gake,1,0,0,0,0,121,1,0,0,1
Ue,1,0,0,0,0,121,1,0,0,1
Ponyo,1,0,0,0,0,121,1,0,0,1
Ponyo,1,0,0,0,0,121,1,0,0,1
Sousuke,1,0,0,0,0,121,1,0,0,1
Ponyo,1,0,0,0,0,121,1,0,0,1
Sousuke,1,0,0,0,0,121,1,0,0,1
boat One,0,1,0,0,0,121,2,0,1,0
Jonathan,1,1,0,0,0,110,1,0,0,1
Jonah,1,0,0,0,0,110,1,0,0,1
Mar,1,1,0,0,0,110,1,0,0,1
Koko Hekmatyar,1,1,1,0,0,121,2,0,0,1
Jonah,1,0,0,0,0,110,1,0,0,1
Koko,1,0,0,0,0,121,1,0,0,1
Jonah,1,0,0,0,0,110,1,0,0,1
Koko,1,0,0,0,0,121,1,0,0,1
Jormungand,1,1,0,0,0,121,1,0,0,1
Koko,1,0,0,0,0,121,1,0,0,1
Jonah,1,0,0,0,0,110,1,0,0,1
Koko,1,0,0,0,0,121,1,0,0,1
CIA,0,0,0,0,1,110,1,1,0,1
Jonah,1,0,0,0,0,110,1,0,0,1
Koko,1,0,0,0,0,121,1,0,0,1
MAL,0,1,0,0,0,121,1,1,0,0
shipping company,0,1,0,0,0,121,2,0,2,0
Afro,1,0,0,0,0,110,1,0,0,1
Justice,1,0,0,0,0,110,1,0,0,1
Afro,1,0,0,0,0,110,1,0,0,1
Justice,1,0,0,0,0,110,1,0,0,1
Number,1,0,0,0,0,110,1,0,0,1
Afro,1,0,0,0,0,110,1,0,0,1
Afro,1,0,0,0,0,110,1,0,0,1
Number,1,0,0,0,1,110,1,0,0,0
Number,1,0,0,0,1,110,1,0,0,0
Number,1,0,0,0,1,110,1,0,0,0
Number,1,0,0,0,1,110,1,0,0,0
Number,1,0,0,0,1,110,1,0,0,0
Number,1,0,0,0,1,110,1,0,0,0
Number,1,0,0,0,1,110,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
As his,0,1,0,0,0,121,2,0,1,0
Yuu Narukami,1,1,0,0,0,121,2,0,0,1
Yousuke Hanamura,1,1,0,0,0,121,2,0,0,1
Chie Satonaka,1,1,0,0,0,121,2,0,0,1
Yukiko Amagi,1,1,0,0,0,121,2,0,0,1
Yuu,1,0,0,0,0,121,1,0,0,1
Yuu,1,0,0,0,0,121,1,0,0,1
Shadows,1,1,0,0,0,110,1,0,0,1
Yuu,1,0,0,0,0,121,1,0,0,1
Inaba,1,1,1,0,0,121,1,0,0,0
Midnight Channel,1,0,0,0,1,121,2,0,0,0
Midnight Channel,1,0,0,0,1,121,2,0,0,0
Midnight Channel,1,0,0,0,1,121,2,0,0,0
Personas,1,1,0,0,0,110,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
world overrun,0,1,0,0,0,121,2,0,2,0
Syaoran,1,1,0,0,0,121,1,0,0,1
Princess Sakura,1,0,0,0,0,121,2,0,0,1
Sakura,1,1,0,0,0,121,1,0,0,1
Sakura,1,1,0,0,0,121,1,0,0,1
Syaoran,1,1,0,0,0,121,1,0,0,1
Sakura,1,1,0,0,0,121,1,0,0,1
Kurogane,1,1,0,0,0,121,1,0,0,1
Fay,1,1,0,0,0,110,1,0,0,1
Mokona,1,1,0,0,0,121,1,0,0,1
Clow Country,1,1,0,0,0,121,2,0,0,0
Japan Country,1,0,0,0,0,121,2,0,0,0
do Travel,0,1,0,0,0,121,2,0,1,0
Yuugi Mutou,1,0,0,0,0,121,2,0,0,1
Legend,1,1,0,0,0,110,1,0,0,0
Millennium Puzzle,1,0,0,0,1,121,2,0,0,0
Yuugi,1,0,0,0,0,121,1,0,0,0
Yuugi,1,0,0,0,0,121,1,0,0,0
Duel Monsters,1,1,0,0,0,121,2,0,0,0
Millennium Puzzle,1,0,0,0,1,121,2,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
to harness,0,1,0,0,0,121,2,0,2,0
Captain Toushirou Hitsugaya,1,0,1,0,0,121,3,0,0,1
Lieutenant Rangiku Matsumoto,1,0,0,0,0,121,3,0,0,1
Hitsugaya,1,0,0,0,0,121,1,0,0,1
Matsumoto,1,0,0,0,0,121,1,0,0,1
Seireitei,1,0,0,0,1,121,1,0,0,1
Hitsugaya,1,0,0,0,0,121,1,0,0,1
Ichigo Kurosaki,1,1,0,0,0,121,2,0,0,1
Captain,1,1,0,0,0,110,1,0,0,1
Hitsugaya,1,0,0,0,0,121,1,0,0,1
Ichigo,1,1,0,0,0,121,1,0,0,1
Rukia Kuchiki,1,1,0,0,0,121,2,0,0,1
Renji Abarai,1,1,0,0,0,121,2,0,0,1
Matsumoto,1,0,0,0,0,121,1,0,0,1
Hitsugaya,1,0,0,0,0,121,1,0,0,1
Hitsugaya,1,0,0,0,0,121,1,0,0,1
Ouin,1,0,0,0,1,121,1,0,0,0
Squad,1,0,0,0,0,110,1,0,0,0
Ouin,1,0,0,0,1,121,1,0,0,0
Squad,1,0,0,0,0,110,1,0,0,0
Ouin,1,0,0,0,1,121,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
traitor for,0,1,0,0,0,121,2,0,2,0
Shimazu Toyohisa,1,1,1,0,0,121,2,0,0,1
Toyohisa,1,0,1,0,0,121,1,0,0,1
Murasaki,1,1,0,0,0,121,1,0,0,1
Toyohisa,1,0,1,0,0,121,1,0,0,1
Toyohisa,1,0,1,0,0,121,1,0,0,1
Sekigahara,1,1,0,0,0,121,1,0,0,0
Wikipedia,1,1,0,0,0,121,1,0,0,0
Naomasa but,0,1,0,0,0,121,2,0,1,0
Kono Subarashii Sekai,1,0,0,0,0,121,3,0,0,0
Shukufuku,1,1,0,0,0,121,1,0,0,0
Second,1,1,0,0,0,110,1,0,0,0
Ryner Lute,1,1,0,0,0,121,2,0,0,1
Alpha Stigma,1,1,0,0,0,121,2,0,0,1
Sion Astal,1,1,0,0,0,121,2,0,0,1
Sion,1,0,0,0,0,110,1,0,0,1
Ryner,1,0,0,0,0,121,1,0,0,1
Ferris Eris,1,1,0,0,0,121,2,0,0,1
Ryner,1,0,0,0,0,121,1,0,0,1
Alpha Stigma,1,1,0,0,0,121,2,0,0,0
Roland Empire,1,1,0,0,1,121,2,0,0,0
Magician Academy,1,1,0,0,0,121,2,0,0,0
Roland,1,1,0,0,0,121,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
cursed eyes,0,1,0,0,0,121,2,0,2,0
Simon,1,0,0,0,0,110,1,0,0,1
Kamina,1,0,0,0,0,121,1,0,0,1
Kamina,1,0,0,0,0,121,1,0,0,1
Simon,1,0,0,0,0,110,1,0,0,1
Simon,1,0,0,0,0,110,1,0,0,1
Lagann,1,1,0,0,0,121,1,0,0,1
Simon,1,0,0,0,0,110,1,0,0,1
Kamina,1,0,0,0,0,121,1,0,0,1
Yoko Littner,1,1,0,0,0,121,2,0,0,1
Simon,1,0,0,0,0,110,1,0,0,1
Kamina,1,0,0,0,0,121,1,0,0,1
Yoko,1,0,0,0,0,121,1,0,0,1
Beastmen,1,1,0,0,0,121,1,0,0,1
MAL,0,1,0,0,0,121,1,1,0,0
enemies alongside,0,1,0,0,0,121,2,0,2,0
Joutarou Kuujou,1,1,0,0,0,121,2,0,0,1
Holly Kuujou,1,1,0,0,0,121,2,0,0,1
Joseph Joestar,1,1,0,0,0,121,2,0,0,1
Joutarou,1,0,0,0,0,121,1,0,0,1
Joseph,1,0,0,0,0,110,1,0,0,1
Joseph,1,0,0,0,0,110,1,0,0,1
Mohammed Avdol,1,1,0,0,0,121,2,0,0,1
Joutarou,1,0,0,0,0,121,1,0,0,1
Joutarou,1,0,0,0,0,121,1,0,0,1
Joutarou,1,0,0,0,0,121,1,0,0,1
Holly,1,0,0,0,0,110,1,0,0,0
Cairo,1,1,0,0,0,110,1,0,0,0
Egypt,1,1,0,0,0,110,1,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
he not,0,1,0,0,0,121,2,0,2,0
Kotarou,1,0,0,0,0,121,1,0,0,1
Tobimaru,1,0,1,0,0,121,1,0,0,1
Kotarou,1,0,0,0,0,121,1,0,0,1
Nanashi,1,1,0,0,0,121,1,0,0,1
Kotarou,1,0,0,0,0,121,1,0,0,1
Tobimaru,1,0,1,0,0,121,1,0,0,1
Kotarou,1,0,0,0,0,121,1,0,0,1
Tobimaru,1,0,1,0,0,121,1,0,0,1
Kotarou,1,0,0,0,0,121,1,0,0,1
Japan,1,1,0,0,0,110,1,0,0,0
China,1,1,0,0,0,110,1,0,0,0
Ming Dynasty,1,0,0,0,1,121,2,0,0,0
Ming Dynasty,1,0,0,0,1,121,2,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
mysterious reasons,0,1,0,0,0,121,2,0,2,0
Shiny Chariot,1,0,0,0,0,121,2,0,0,1
Chariot,1,0,0,0,0,110,1,0,0,1
Chariot,1,0,0,0,0,110,1,0,0,1
,0,1,0,0,0,121,1,0,0,1
Atsuko Kagari,1,1,0,0,0,121,2,0,0,1
Atsuko,1,0,0,0,0,121,1,0,0,1
Chariot,1,0,0,0,0,110,1,0,0,1
Luna Nova Magical Academy,1,1,0,0,0,121,4,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
to her,0,1,0,0,0,121,2,0,2,0
Yui,1,1,0,0,0,121,1,0,0,1
Kirito,1,0,0,0,0,121,1,0,0,1
Leafa,1,0,0,0,0,121,1,0,0,1
Asuna,1,0,0,0,0,121,1,0,0,1
Suguha,1,0,0,0,0,121,1,0,0,1
Kirito,1,0,0,0,0,121,1,0,0,1
whale so,0,1,0,0,0,121,2,0,2,0
Naruto,1,0,0,0,0,121,1,0,0,1
Naruto,1,0,0,0,0,121,1,0,0,1
Squad,1,0,0,0,0,110,1,0,0,1
Yukie Fujikaze,1,0,0,0,0,121,2,0,0,1
Naruto,1,0,0,0,0,121,1,0,0,1
Snow,1,0,0,0,0,110,1,0,0,0
Snow,1,0,0,0,0,110,1,0,0,0
VIZ Media,0,1,0,0,0,121,2,1,0,0
mysterious treasure,0,1,0,0,0,121,2,0,2,0
Chosen Children,1,0,0,0,1,121,2,0,0,1
Chosen Children,1,0,0,0,1,121,2,0,0,1
Digimon Kaiser,1,1,0,0,1,121,2,0,0,1
Digimon Emperor,1,1,0,0,0,121,2,0,0,1
Digimon,1,0,0,0,0,121,1,0,0,1
Chosen Children,1,0,0,0,1,121,2,0,0,1
Digimon,1,0,0,0,0,121,1,0,0,1
Digimon Emperor,1,1,0,0,0,121,2,0,0,1
Digital World,1,1,0,0,1,121,2,0,0,0
Digital World,1,1,0,0,1,121,2,0,0,0
Digital World,1,1,0,0,1,121,2,0,0,0
years after,0,1,0,0,0,121,2,0,2,0
Majin Buu,1,1,0,0,0,121,2,0,0,1
Gokuu,1,0,0,0,0,121,1,0,0,1
Piccolo,1,1,0,0,0,110,1,0,0,1
Vegeta,1,1,0,0,0,121,1,0,0,1
Gohan,1,1,0,0,0,121,1,0,0,1
Beerus,1,1,0,0,0,121,1,0,0,1
Saiyans,1,1,0,0,1,121,1,0,0,1
Gokuu,1,0,0,0,0,121,1,0,0,1
Buu Saga,1,0,0,0,1,121,2,0,0,0
Dragon Ball,1,0,0,0,1,121,2,0,0,0
Dragon Ball,1,0,0,0,1,121,2,0,0,0
Dragon Ball,1,0,0,0,1,121,2,0,0,0
Earth,1,1,0,0,0,110,1,0,0,0
the rest,0,1,0,0,0,121,2,0,2,0
Sorey,1,1,0,0,0,121,1,0,0,1
Sorey,1,1,0,0,0,121,1,0,0,1
Sorey,1,1,0,0,0,121,1,0,0,1
Shepherd,1,0,1,0,0,110,1,0,0,1
Shepherd,1,0,1,0,0,110,1,0,0,1
Official,1,1,0,0,0,110,1,0,0,0
place where,0,1,0,0,0,121,2,0,2,0
War Maidens,1,1,0,0,0,121,2,0,0,1
Vanadis,1,0,0,0,1,121,1,0,0,1
Eleonora,1,1,0,0,0,121,1,0,0,1
Elen,1,0,0,0,0,121,1,0,0,1
Viltaria,1,1,0,0,0,121,1,0,0,1
Vanadis,1,0,0,0,1,121,1,0,0,1
Tigre vurmud,0,1,0,0,0,121,2,0,1,1
Tigre,1,0,0,0,0,121,1,0,0,1
Vorn,1,1,0,0,0,121,1,0,0,1
Elen,1,0,0,0,0,121,1,0,0,1
Elen,1,0,0,0,0,121,1,0,0,1
Tigre,1,0,0,0,0,121,1,0,0,1
Madan,1,1,0,0,0,121,1,0,0,1
Vanadis,1,0,0,0,1,121,1,0,0,1
Tigre,1,0,0,0,0,121,1,0,0,1
Elen,1,0,0,0,0,121,1,0,0,1
Europe,1,1,0,0,0,110,1,0,0,0
Zhcted,1,1,0,0,0,121,1,0,0,0
Brune,1,1,0,0,0,121,1,0,0,0
Brune,1,1,0,0,0,121,1,0,0,0
Alsace,1,1,0,0,0,110,1,0,0,0
Tsukasa Kawaguchi,1,1,0,0,0,121,2,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
in a,0,1,0,0,0,121,2,0,2,0
Gokuu,1,0,0,0,0,121,1,0,0,1
Chi-Chi,1,1,0,0,0,121,1,0,0,1
Gohan,1,0,0,0,0,121,1,0,0,1
Master Roshi,1,1,0,1,0,121,2,0,0,1
Krillin,1,1,0,0,0,121,1,0,0,1
Bulma,1,1,0,0,0,121,1,0,0,1
Raditz,1,0,0,0,0,121,1,0,0,1
Gokuu,1,0,0,0,0,121,1,0,0,1
Gohan,1,0,0,0,0,121,1,0,0,1
Raditz,1,0,0,0,0,121,1,0,0,1
Gokuu,1,0,0,0,0,121,1,0,0,1
Piccolo,1,0,0,0,0,110,1,0,0,1
Gokuu,1,0,0,0,0,121,1,0,0,1
Piccolo,1,0,0,0,0,110,1,0,0,1
Raditz,1,0,0,0,0,121,1,0,0,1
Saiyans,1,1,0,0,1,121,1,0,0,1
Gokuu,1,0,0,0,0,121,1,0,0,1
Gokuu,1,0,0,0,0,121,1,0,0,1
Dragon Ball,1,1,0,0,1,121,2,0,0,0
Turtle Island,1,0,0,0,0,121,2,0,0,0
Dragon Ball,1,1,0,0,1,121,2,0,0,0
Dragon Ball,1,1,0,0,1,121,2,0,0,0
Dragon Ball,1,1,0,0,1,121,2,0,0,0
increasingly more,0,1,0,0,0,121,2,0,2,0
Kazuto Kirigaya,1,1,0,0,0,121,2,0,0,1
Kazuto,1,1,0,0,0,121,1,0,0,1
Kirito,1,0,0,0,0,121,1,0,0,1
Kirito,1,0,0,0,0,121,1,0,0,1
Sinon,1,0,0,0,0,121,1,0,0,1
Kirito,1,0,0,0,0,121,1,0,0,1
Sinon,1,0,0,0,0,121,1,0,0,1
Kirito,1,0,0,0,0,121,1,0,0,1
Sword Art Online,1,1,0,0,0,121,3,0,0,0
Gun Gale Online,1,1,0,0,0,121,3,0,0,0
Death Gun,1,0,0,0,0,121,2,0,0,0
Gun Gale Online,1,1,0,0,0,121,3,0,0,0
Death Gun,1,0,0,0,0,121,2,0,0,0
Bullet,1,0,0,0,1,110,1,0,0,0
Bullet,1,0,0,0,1,110,1,0,0,0
Uncertain,1,1,0,0,0,97,1,0,0,0
Death Gun,1,0,0,0,0,121,2,0,0,0
MAL,0,1,0,0,0,121,1,1,0,0
game called,0,1,0,0,0,121,2,0,2,0
Shinichi Kudou,1,1,0,0,0,121,2,0,0,1
Shinichi,1,0,0,0,0,121,1,0,0,1
Shinichi,1,0,0,0,0,121,1,0,0,1
Shinichi,1,0,0,0,0,121,1,0,0,1
Mouri,1,0,0,0,0,121,1,0,0,1
Mouri,1,0,0,0,0,121,1,0,0,1
